t_s,a_code,b_code,c,d
0.0306,115,111,0,0
0.03061,115,111,0,0
0.03062,115,112,0,0
0.03063,115,111,0,0
0.03064,115,112,0,0
0.03065,115,112,0,0
0.03066,115,112,0,0
0.03067,115,112,0,0
0.03068,115,112,0,0
0.03069,115,112,0,0
0.0307,115,112,0,0
0.03071,115,112,0,0
0.03072,115,112,0,0
0.03073,115,112,0,0
0.03074,115,112,0,0
0.03075,115,111,0,0
0.03076,115,111,0,0
0.03077,115,112,0,0
0.03078,115,112,0,0
0.03079,116,111,0,0
0.0308,115,112,0,0
0.03081,115,112,0,0
0.03082,115,112,0,0
0.03083,115,112,0,0
0.03084,115,112,0,0
0.03085,115,112,0,0
0.03086,115,111,0,0
0.03087,115,112,0,0
0.03088,115,112,0,0
0.03089,115,112,0,0
0.0309,115,112,0,0
0.03091,115,112,0,0
0.03092,115,112,0,0
0.03093,115,112,0,0
0.03094,116,112,0,0
0.03095,116,112,0,0
0.03096,115,112,0,0
0.03097,115,112,0,0
0.03098,115,112,0,0
0.03099,116,112,0,0
0.031,180,112,0,0
0.03101,179,112,0,0
0.03102,180,112,0,0
0.03103,180,111,0,0
0.03104,180,112,0,0
0.03105,180,112,0,0
0.03106,180,111,0,0
0.03107,179,112,0,0
0.03108,179,112,0,0
0.03109,180,112,0,0
0.0311,180,112,0,0
0.03111,179,112,0,0
0.03112,179,111,0,0
0.03113,179,112,0,0
0.03114,180,112,0,0
0.03115,179,112,0,0
0.03116,180,112,0,0
0.03117,179,112,0,0
0.03118,179,112,0,0
0.03119,180,112,0,0
0.0312,180,112,0,0
0.03121,180,112,0,0
0.03122,179,111,0,0
0.03123,179,112,0,0
0.03124,180,112,0,0
0.03125,180,112,0,0
0.03126,180,112,0,0
0.03127,179,112,0,0
0.03128,180,112,0,0
0.03129,180,112,0,0
0.0313,180,112,0,0
0.03131,179,112,0,0
0.03132,179,112,0,0
0.03133,179,112,0,0
0.03134,180,112,0,0
0.03135,180,112,0,0
0.03136,179,112,0,0
0.03137,179,112,0,0
0.03138,179,111,0,0
0.03139,180,112,0,0
0.0314,180,112,0,0
0.03141,180,112,0,0
0.03142,179,111,0,0
0.03143,179,112,0,0
0.03144,180,112,0,0
0.03145,180,112,0,0
0.03146,180,112,0,0
0.03147,179,112,0,0
0.03148,180,112,0,0
0.03149,180,112,0,0
0.0315,115,111,0,0
0.03151,115,111,0,0
0.03152,115,112,0,0
0.03153,115,112,0,0
0.03154,115,112,0,0
0.03155,115,112,0,0
0.03156,115,112,0,0
0.03157,115,112,0,0
0.03158,115,112,0,0
0.03159,115,112,0,0
0.0316,115,112,0,0
0.03161,115,111,0,0
0.03162,115,112,0,0
0.03163,115,112,0,0
0.03164,115,112,0,0
0.03165,115,112,0,0
0.03166,115,111,0,0
0.03167,115,112,0,0
0.03168,115,112,0,0
0.03169,115,111,0,0
0.0317,115,112,0,0
0.03171,115,112,0,0
0.03172,115,111,0,0
0.03173,115,112,0,0
0.03174,115,112,0,0
0.03175,115,112,0,0
0.03176,115,112,0,0
0.03177,115,112,0,0
0.03178,115,112,0,0
0.03179,115,112,0,0
0.0318,115,112,0,0
0.03181,115,111,0,0
0.03182,115,112,0,0
0.03183,115,112,0,0
0.03184,115,112,0,0
0.03185,115,112,0,0
0.03186,116,111,0,0
0.03187,115,112,0,0
0.03188,115,112,0,0
0.03189,115,112,0,0
0.0319,115,112,0,0
0.03191,115,112,0,0
0.03192,115,111,0,0
0.03193,115,112,0,0
0.03194,115,112,0,0
0.03195,115,112,0,0
0.03196,115,112,0,0
0.03197,115,112,0,0
0.03198,115,111,0,0
0.03199,115,112,0,0
0.032,180,112,0,0
0.03201,180,112,0,0
0.03202,180,112,0,0
0.03203,180,112,0,0
0.03204,179,112,0,0
0.03205,180,111,0,0
0.03206,180,112,0,0
0.03207,180,112,0,0
0.03208,180,112,0,0
0.03209,180,111,0,0
0.0321,180,112,0,0
0.03211,180,111,0,0
0.03212,180,112,0,0
0.03213,180,112,0,0
0.03214,180,112,0,0
0.03215,179,112,0,0
0.03216,180,111,0,0
0.03217,180,111,0,0
0.03218,180,112,0,0
0.03219,180,112,0,0
0.0322,179,112,0,0
0.03221,180,112,0,0
0.03222,180,112,0,0
0.03223,180,112,0,0
0.03224,179,112,0,0
0.03225,179,112,0,0
0.03226,180,112,0,0
0.03227,180,112,0,0
0.03228,180,112,0,0
0.03229,179,112,0,0
0.0323,179,112,0,0
0.03231,179,112,0,0
0.03232,180,112,0,0
0.03233,180,111,0,0
0.03234,179,112,0,0
0.03235,179,112,0,0
0.03236,180,112,0,0
0.03237,180,112,0,0
0.03238,180,112,0,0
0.03239,179,112,0,0
0.0324,179,112,0,0
0.03241,180,112,0,0
0.03242,180,112,0,0
0.03243,180,112,0,0
0.03244,179,112,0,0
0.03245,180,112,0,0
0.03246,180,112,0,0
0.03247,179,112,0,0
0.03248,180,112,0,0
0.03249,179,112,0,0
0.0325,114,112,0,0
0.03251,115,112,0,0
0.03252,115,112,0,0
0.03253,115,112,0,0
0.03254,115,112,0,0
0.03255,115,112,0,0
0.03256,115,112,0,0
0.03257,115,112,0,0
0.03258,115,111,0,0
0.03259,115,112,0,0
0.0326,115,112,0,0
0.03261,115,112,0,0
0.03262,115,111,0,0
0.03263,115,112,0,0
0.03264,115,112,0,0
0.03265,115,112,0,0
0.03266,115,112,0,0
0.03267,115,112,0,0
0.03268,115,112,0,0
0.03269,115,112,0,0
0.0327,115,112,0,0
0.03271,115,112,0,0
0.03272,115,112,0,0
0.03273,115,112,0,0
0.03274,115,111,0,0
0.03275,115,112,0,0
0.03276,115,112,0,0
0.03277,115,112,0,0
0.03278,115,111,0,0
0.03279,115,112,0,0
0.0328,115,112,0,0
0.03281,115,111,0,0
0.03282,114,111,0,0
0.03283,115,112,0,0
0.03284,115,112,0,0
0.03285,115,111,0,0
0.03286,115,112,0,0
0.03287,115,111,0,0
0.03288,115,112,0,0
0.03289,115,112,0,0
0.0329,115,112,0,0
0.03291,115,112,0,0
0.03292,115,112,0,0
0.03293,115,112,0,0
0.03294,115,112,0,0
0.03295,115,111,0,0
0.03296,115,112,0,0
0.03297,115,112,0,0
0.03298,115,112,0,0
0.03299,115,112,0,0
0.033,180,112,0,0
0.03301,179,112,0,0
0.03302,179,112,0,0
0.03303,179,112,0,0
0.03304,180,112,0,0
0.03305,180,112,0,0
0.03306,179,112,0,0
0.03307,179,112,0,0
0.03308,179,112,0,0
0.03309,180,112,0,0
0.0331,179,111,0,0
0.03311,179,112,0,0
0.03312,180,112,0,0
0.03313,179,112,0,0
0.03314,180,112,0,0
0.03315,180,112,0,0
0.03316,180,112,0,0
0.03317,180,112,0,0
0.03318,180,112,0,0
0.03319,180,112,0,0
0.0332,180,111,0,0
0.03321,180,112,0,0
0.03322,180,112,0,0
0.03323,179,112,0,0
0.03324,180,112,0,0
0.03325,180,112,0,0
0.03326,179,112,0,0
0.03327,179,112,0,0
0.03328,179,112,0,0
0.03329,180,111,0,0
0.0333,180,112,0,0
0.03331,180,111,0,0
0.03332,179,112,0,0
0.03333,179,112,0,0
0.03334,180,112,0,0
0.03335,180,112,0,0
0.03336,179,112,0,0
0.03337,179,112,0,0
0.03338,179,112,0,0
0.03339,179,111,0,0
0.0334,180,112,0,0
0.03341,180,112,0,0
0.03342,180,112,0,0
0.03343,180,112,0,0
0.03344,180,112,0,0
0.03345,180,112,0,0
0.03346,180,111,0,0
0.03347,179,112,0,0
0.03348,179,112,0,0
0.03349,180,112,0,0
0.0335,115,112,0,0
0.03351,115,112,0,0
0.03352,115,112,0,0
0.03353,115,112,0,0
0.03354,115,112,0,0
0.03355,115,112,0,0
0.03356,116,111,0,0
0.03357,115,112,0,0
0.03358,115,112,0,0
0.03359,115,112,0,0
0.0336,115,111,0,0
0.03361,115,112,0,0
0.03362,115,112,0,0
0.03363,115,112,0,0
0.03364,115,112,0,0
0.03365,115,112,0,0
0.03366,115,112,0,0
0.03367,115,112,0,0
0.03368,115,112,0,0
0.03369,115,112,0,0
0.0337,114,112,0,0
0.03371,115,112,0,0
0.03372,115,112,0,0
0.03373,115,112,0,0
0.03374,115,112,0,0
0.03375,115,112,0,0
0.03376,115,112,0,0
0.03377,115,112,0,0
0.03378,115,112,0,0
0.03379,115,112,0,0
0.0338,115,112,0,0
0.03381,115,112,0,0
0.03382,115,112,0,0
0.03383,115,111,0,0
0.03384,115,112,0,0
0.03385,115,112,0,0
0.03386,115,112,0,0
0.03387,115,111,0,0
0.03388,115,112,0,0
0.03389,115,111,0,0
0.0339,114,112,0,0
0.03391,115,112,0,0
0.03392,115,112,0,0
0.03393,115,112,0,0
0.03394,115,112,0,0
0.03395,115,112,0,0
0.03396,115,112,0,0
0.03397,115,112,0,0
0.03398,115,112,0,0
0.03399,115,112,0,0
0.034,180,112,0,0
0.03401,179,112,0,0
0.03402,180,112,0,0
0.03403,180,111,0,0
0.03404,180,112,0,0
0.03405,180,112,0,0
0.03406,179,112,0,0
0.03407,180,111,0,0
0.03408,180,112,0,0
0.03409,179,112,0,0
0.0341,179,112,0,0
0.03411,179,112,0,0
0.03412,180,111,0,0
0.03413,180,112,0,0
0.03414,179,112,0,0
0.03415,179,112,0,0
0.03416,179,111,0,0
0.03417,180,112,0,0
0.03418,180,112,0,0
0.03419,180,112,0,0
0.0342,179,112,0,0
0.03421,179,112,0,0
0.03422,180,112,0,0
0.03423,180,112,0,0
0.03424,180,112,0,0
0.03425,180,111,0,0
0.03426,179,112,0,0
0.03427,180,112,0,0
0.03428,180,112,0,0
0.03429,180,112,0,0
0.0343,180,112,0,0
0.03431,179,112,0,0
0.03432,180,112,0,0
0.03433,180,112,0,0
0.03434,180,112,0,0
0.03435,180,112,0,0
0.03436,179,112,0,0
0.03437,180,112,0,0
0.03438,180,112,0,0
0.03439,180,112,0,0
0.0344,180,112,0,0
0.03441,179,112,0,0
0.03442,180,112,0,0
0.03443,180,112,0,0
0.03444,180,112,0,0
0.03445,179,112,0,0
0.03446,179,112,0,0
0.03447,179,111,0,0
0.03448,180,112,0,0
0.03449,180,112,0,0
0.0345,115,112,0,0
0.03451,115,111,0,0
0.03452,114,112,0,0
0.03453,115,112,0,0
0.03454,115,112,0,0
0.03455,115,112,0,0
0.03456,115,112,0,0
0.03457,115,112,0,0
0.03458,115,112,0,0
0.03459,115,112,0,0
0.0346,115,112,0,0
0.03461,115,112,0,0
0.03462,115,112,0,0
0.03463,115,112,0,0
0.03464,115,112,0,0
0.03465,115,111,0,0
0.03466,115,112,0,0
0.03467,115,111,0,0
0.03468,115,112,0,0
0.03469,115,112,0,0
0.0347,115,111,0,0
0.03471,115,112,0,0
0.03472,115,112,0,0
0.03473,115,112,0,0
0.03474,115,112,0,0
0.03475,115,112,0,0
0.03476,115,112,0,0
0.03477,115,112,0,0
0.03478,115,112,0,0
0.03479,115,112,0,0
0.0348,115,112,0,0
0.03481,115,111,0,0
0.03482,115,112,0,0
0.03483,115,112,0,0
0.03484,115,112,0,0
0.03485,115,112,0,0
0.03486,115,111,0,0
0.03487,115,112,0,0
0.03488,115,112,0,0
0.03489,115,112,0,0
0.0349,115,112,0,0
0.03491,115,112,0,0
0.03492,115,112,0,0
0.03493,115,112,0,0
0.03494,115,112,0,0
0.03495,115,112,0,0
0.03496,115,112,0,0
0.03497,114,111,0,0
0.03498,115,112,0,0
0.03499,115,112,0,0
0.035,180,112,0,0
0.03501,180,112,0,0
0.03502,179,112,0,0
0.03503,179,112,0,0
0.03504,179,112,0,0
0.03505,180,112,0,0
0.03506,180,112,0,0
0.03507,179,112,0,0
0.03508,179,112,0,0
0.03509,180,112,0,0
0.0351,180,112,0,0
0.03511,180,111,0,0
0.03512,179,111,0,0
0.03513,179,112,0,0
0.03514,180,112,0,0
0.03515,180,112,0,0
0.03516,180,112,0,0
0.03517,180,112,0,0
0.03518,179,112,0,0
0.03519,180,111,0,0
0.0352,180,112,0,0
0.03521,180,112,0,0
0.03522,180,112,0,0
0.03523,179,112,0,0
0.03524,179,112,0,0
0.03525,179,112,0,0
0.03526,180,112,0,0
0.03527,179,112,0,0
0.03528,179,111,0,0
0.03529,179,112,0,0
0.0353,180,112,0,0
0.03531,180,111,0,0
0.03532,179,112,0,0
0.03533,179,112,0,0
0.03534,179,112,0,0
0.03535,180,112,0,0
0.03536,180,112,0,0
0.03537,180,112,0,0
0.03538,180,112,0,0
0.03539,179,112,0,0
0.0354,179,112,0,0
0.03541,180,112,0,0
0.03542,180,112,0,0
0.03543,180,112,0,0
0.03544,179,112,0,0
0.03545,180,112,0,0
0.03546,180,112,0,0
0.03547,180,112,0,0
0.03548,179,112,0,0
0.03549,179,112,0,0
0.0355,115,112,0,0
0.03551,115,112,0,0
0.03552,115,112,0,0
0.03553,115,112,0,0
0.03554,115,112,0,0
0.03555,115,112,0,0
0.03556,115,112,0,0
0.03557,115,112,0,0
0.03558,115,112,0,0
0.03559,115,112,0,0
0.0356,115,112,0,0
0.03561,115,112,0,0
0.03562,115,112,0,0
0.03563,115,112,0,0
0.03564,115,112,0,0
0.03565,115,112,0,0
0.03566,115,112,0,0
0.03567,115,111,0,0
0.03568,116,112,0,0
0.03569,115,111,0,0
0.0357,115,112,0,0
0.03571,115,112,0,0
0.03572,116,112,0,0
0.03573,115,112,0,0
0.03574,115,111,0,0
0.03575,115,112,0,0
0.03576,115,112,0,0
0.03577,115,111,0,0
0.03578,116,112,0,0
0.03579,115,112,0,0
0.0358,115,112,0,0
0.03581,114,112,0,0
0.03582,115,112,0,0
0.03583,115,112,0,0
0.03584,115,112,0,0
0.03585,115,112,0,0
0.03586,115,112,0,0
0.03587,115,112,0,0
0.03588,115,111,0,0
0.03589,115,112,0,0
0.0359,115,111,0,0
0.03591,115,112,0,0
0.03592,115,112,0,0
0.03593,115,112,0,0
0.03594,115,112,0,0
0.03595,115,112,0,0
0.03596,115,112,0,0
0.03597,115,112,0,0
0.03598,115,111,0,0
0.03599,115,112,0,0
0.036,180,112,0,0
0.03601,179,112,0,0
0.03602,180,111,0,0
0.03603,180,112,0,0
0.03604,180,112,0,0
0.03605,180,112,0,0
0.03606,179,112,0,0
0.03607,180,112,0,0
0.03608,180,112,0,0
0.03609,180,112,0,0
0.0361,179,112,0,0
0.03611,179,112,0,0
0.03612,179,112,0,0
0.03613,179,111,0,0
0.03614,180,112,0,0
0.03615,179,111,0,0
0.03616,179,111,0,0
0.03617,179,112,0,0
0.03618,180,112,0,0
0.03619,180,112,0,0
0.0362,179,112,0,0
0.03621,179,112,0,0
0.03622,179,112,0,0
0.03623,180,112,0,0
0.03624,180,112,0,0
0.03625,180,112,0,0
0.03626,179,112,0,0
0.03627,179,111,0,0
0.03628,180,112,0,0
0.03629,180,112,0,0
0.0363,180,112,0,0
0.03631,179,112,0,0
0.03632,179,112,0,0
0.03633,180,111,0,0
0.03634,180,112,0,0
0.03635,179,112,0,0
0.03636,179,111,0,0
0.03637,179,112,0,0
0.03638,179,112,0,0
0.03639,180,112,0,0
0.0364,180,112,0,0
0.03641,179,112,0,0
0.03642,179,112,0,0
0.03643,179,112,0,0
0.03644,180,111,0,0
0.03645,180,112,0,0
0.03646,180,112,0,0
0.03647,179,112,0,0
0.03648,179,112,0,0
0.03649,180,112,0,0
0.0365,115,112,0,0
0.03651,115,112,0,0
0.03652,115,112,0,0
0.03653,115,112,0,0
0.03654,115,112,0,0
0.03655,115,112,0,0
0.03656,115,111,0,0
0.03657,115,112,0,0
0.03658,115,112,0,0
0.03659,115,112,0,0
0.0366,116,112,0,0
0.03661,115,112,0,0
0.03662,115,112,0,0
0.03663,115,112,0,0
0.03664,115,112,0,0
0.03665,115,111,0,0
0.03666,115,112,0,0
0.03667,115,112,0,0
0.03668,115,112,0,0
0.03669,115,112,0,0
0.0367,115,112,0,0
0.03671,115,112,0,0
0.03672,115,111,0,0
0.03673,115,112,0,0
0.03674,115,112,0,0
0.03675,115,112,0,0
0.03676,116,112,0,0
0.03677,115,112,0,0
0.03678,115,112,0,0
0.03679,115,112,0,0
0.0368,115,112,0,0
0.03681,115,112,0,0
0.03682,115,111,0,0
0.03683,115,112,0,0
0.03684,115,112,0,0
0.03685,115,112,0,0
0.03686,115,112,0,0
0.03687,115,111,0,0
0.03688,115,112,0,0
0.03689,115,112,0,0
0.0369,115,112,0,0
0.03691,115,111,0,0
0.03692,115,112,0,0
0.03693,115,112,0,0
0.03694,115,111,0,0
0.03695,115,112,0,0
0.03696,115,111,0,0
0.03697,115,112,0,0
0.03698,115,112,0,0
0.03699,115,112,0,0
0.037,180,112,0,0
0.03701,179,112,0,0
0.03702,180,112,0,0
0.03703,180,111,0,0
0.03704,180,112,0,0
0.03705,179,112,0,0
0.03706,180,112,0,0
0.03707,180,112,0,0
0.03708,180,112,0,0
0.03709,179,112,0,0
0.0371,179,112,0,0
0.03711,180,112,0,0
0.03712,180,112,0,0
0.03713,180,112,0,0
0.03714,179,112,0,0
0.03715,179,112,0,0
0.03716,180,112,0,0
0.03717,180,111,0,0
0.03718,180,112,0,0
0.03719,179,112,0,0
0.0372,179,112,0,0
0.03721,180,112,0,0
0.03722,180,111,0,0
0.03723,180,111,0,0
0.03724,179,112,0,0
0.03725,179,112,0,0
0.03726,179,112,0,0
0.03727,180,112,0,0
0.03728,180,112,0,0
0.03729,180,112,0,0
0.0373,179,112,0,0
0.03731,180,112,0,0
0.03732,180,112,0,0
0.03733,180,112,0,0
0.03734,180,112,0,0
0.03735,180,112,0,0
0.03736,179,112,0,0
0.03737,180,112,0,0
0.03738,180,112,0,0
0.03739,179,112,0,0
0.0374,179,112,0,0
0.03741,180,112,0,0
0.03742,180,112,0,0
0.03743,180,112,0,0
0.03744,179,112,0,0
0.03745,179,112,0,0
0.03746,179,112,0,0
0.03747,180,111,0,0
0.03748,180,112,0,0
0.03749,179,112,0,0
0.0375,115,111,0,0
0.03751,115,112,0,0
0.03752,115,111,0,0
0.03753,115,112,0,0
0.03754,115,111,0,0
0.03755,115,112,0,0
0.03756,115,112,0,0
0.03757,115,112,0,0
0.03758,115,112,0,0
0.03759,115,112,0,0
0.0376,115,112,0,0
0.03761,115,112,0,0
0.03762,115,112,0,0
0.03763,115,112,0,0
0.03764,115,112,0,0
0.03765,115,112,0,0
0.03766,115,112,0,0
0.03767,115,111,0,0
0.03768,115,112,0,0
0.03769,115,112,0,0
0.0377,115,111,0,0
0.03771,115,112,0,0
0.03772,115,112,0,0
0.03773,115,112,0,0
0.03774,115,112,0,0
0.03775,115,112,0,0
0.03776,114,111,0,0
0.03777,115,112,0,0
0.03778,115,111,0,0
0.03779,116,112,0,0
0.0378,115,111,0,0
0.03781,115,111,0,0
0.03782,115,111,0,0
0.03783,115,112,0,0
0.03784,115,111,0,0
0.03785,115,112,0,0
0.03786,115,112,0,0
0.03787,115,111,0,0
0.03788,115,112,0,0
0.03789,115,112,0,0
0.0379,115,112,0,0
0.03791,115,111,0,0
0.03792,115,112,0,0
0.03793,115,112,0,0
0.03794,115,112,0,0
0.03795,115,112,0,0
0.03796,115,112,0,0
0.03797,115,112,0,0
0.03798,115,112,0,0
0.03799,115,112,0,0
0.038,180,112,0,0
0.03801,179,112,0,0
0.03802,179,112,0,0
0.03803,179,112,0,0
0.03804,180,112,0,0
0.03805,180,112,0,0
0.03806,179,112,0,0
0.03807,179,112,0,0
0.03808,179,112,0,0
0.03809,180,112,0,0
0.0381,180,112,0,0
0.03811,180,112,0,0
0.03812,179,112,0,0
0.03813,179,112,0,0
0.03814,180,112,0,0
0.03815,180,112,0,0
0.03816,179,112,0,0
0.03817,179,112,0,0
0.03818,179,112,0,0
0.03819,180,112,0,0
0.0382,180,112,0,0
0.03821,180,112,0,0
0.03822,179,112,0,0
0.03823,179,112,0,0
0.03824,180,112,0,0
0.03825,180,112,0,0
0.03826,180,112,0,0
0.03827,180,112,0,0
0.03828,179,112,0,0
0.03829,180,112,0,0
0.0383,180,112,0,0
0.03831,180,112,0,0
0.03832,179,111,0,0
0.03833,179,112,0,0
0.03834,180,111,0,0
0.03835,180,112,0,0
0.03836,180,112,0,0
0.03837,180,111,0,0
0.03838,179,112,0,0
0.03839,179,112,0,0
0.0384,180,112,0,0
0.03841,180,112,0,0
0.03842,180,112,0,0
0.03843,179,112,0,0
0.03844,179,112,0,0
0.03845,180,112,0,0
0.03846,180,112,0,0
0.03847,180,112,0,0
0.03848,179,112,0,0
0.03849,180,112,0,0
0.0385,115,112,0,0
0.03851,116,112,0,0
0.03852,115,112,0,0
0.03853,115,112,0,0
0.03854,115,112,0,0
0.03855,115,111,0,0
0.03856,116,112,0,0
0.03857,115,112,0,0
0.03858,115,112,0,0
0.03859,115,112,0,0
0.0386,115,112,0,0
0.03861,115,112,0,0
0.03862,115,111,0,0
0.03863,115,112,0,0
0.03864,114,111,0,0
0.03865,115,112,0,0
0.03866,115,112,0,0
0.03867,115,112,0,0
0.03868,115,112,0,0
0.03869,115,112,0,0
0.0387,115,112,0,0
0.03871,115,112,0,0
0.03872,115,111,0,0
0.03873,115,111,0,0
0.03874,115,112,0,0
0.03875,115,112,0,0
0.03876,115,112,0,0
0.03877,115,112,0,0
0.03878,116,112,0,0
0.03879,115,112,0,0
0.0388,115,112,0,0
0.03881,115,111,0,0
0.03882,115,112,0,0
0.03883,115,112,0,0
0.03884,115,112,0,0
0.03885,115,112,0,0
0.03886,115,112,0,0
0.03887,115,112,0,0
0.03888,115,112,0,0
0.03889,115,112,0,0
0.0389,115,112,0,0
0.03891,115,112,0,0
0.03892,115,112,0,0
0.03893,115,112,0,0
0.03894,115,111,0,0
0.03895,115,112,0,0
0.03896,115,111,0,0
0.03897,115,112,0,0
0.03898,115,112,0,0
0.03899,115,111,0,0
0.039,179,112,0,0
0.03901,179,112,0,0
0.03902,180,112,0,0
0.03903,180,112,0,0
0.03904,179,112,0,0
0.03905,179,112,0,0
0.03906,180,112,0,0
0.03907,180,112,0,0
0.03908,180,112,0,0
0.03909,180,112,0,0
0.0391,179,112,0,0
0.03911,180,112,0,0
0.03912,180,112,0,0
0.03913,180,112,0,0
0.03914,180,111,0,0
0.03915,179,112,0,0
0.03916,179,112,0,0
0.03917,180,112,0,0
0.03918,180,112,0,0
0.03919,180,112,0,0
0.0392,179,112,0,0
0.03921,179,112,0,0
0.03922,180,112,0,0
0.03923,180,112,0,0
0.03924,179,112,0,0
0.03925,179,111,0,0
0.03926,179,112,0,0
0.03927,180,112,0,0
0.03928,180,112,0,0
0.03929,180,111,0,0
0.0393,179,112,0,0
0.03931,179,111,0,0
0.03932,180,112,0,0
0.03933,180,112,0,0
0.03934,180,112,0,0
0.03935,179,112,0,0
0.03936,179,112,0,0
0.03937,180,112,0,0
0.03938,180,112,0,0
0.03939,179,111,0,0
0.0394,179,112,0,0
0.03941,179,111,0,0
0.03942,180,111,0,0
0.03943,180,112,0,0
0.03944,180,111,0,0
0.03945,179,112,0,0
